income,age,employment_years,total_debt,credit_history_years,num_credit_lines,num_delinquencies,payment_history_score,inquiries_last_6mo,debt_to_income,credit_utilization,good_credit,high_income,low_income,recent_inquiries,long_credit_history,strong_payment_history,short_employment,debt_ratio_category
92479.78888869532,45,13,45309.48895808581,1,5,0,752.6185377722137,2,0.4899393640768185,0.2275958870188702,1,1,0,0,0,1,0,2
64560.929338063856,22,20,15176.662180621044,18,11,0,760.8998997077488,4,0.235075026586911,0.5340728974678609,1,0,0,1,1,1,0,1
59364.21376929752,61,37,13806.132697237092,23,11,0,661.0698290283799,1,0.2325665888693613,0.2594647085976723,1,0,0,0,1,0,0,1
88108.94392968585,69,7,20031.38977868295,14,2,1,708.5684691897754,1,0.2273479726946759,0.2711306988435413,0,1,0,0,1,0,0,1
19744.66697282959,70,13,13839.70107103471,19,11,0,784.1029492139573,2,0.7009336288162957,0.4324710388831018,0,0,1,0,1,1,0,3
48890.82199467443,61,31,0.0,15,8,0,536.2677537762647,1,0.0,0.1283082839951192,1,0,0,0,1,0,0,0
67239.81918421086,33,20,0.0,23,2,1,604.8883637137183,0,0.0,0.4582790961569734,1,0,0,0,1,0,0,0
69633.14123538455,60,5,1721.4706328678549,7,5,2,690.3576847937819,1,0.0247220016550549,0.5109365472704978,1,0,0,0,0,0,0,0
12301.166455563927,28,0,36624.55894348111,5,6,2,711.093702660061,0,2.9773240672566854,0.2891645974316739,0,0,1,0,0,0,1,3
37065.3971752598,52,21,35825.04807538405,27,3,2,706.2446571409936,0,0.9665361983304566,0.4452935074837701,0,0,1,0,1,0,0,3
53254.08728753183,49,12,17104.97279159207,6,6,1,509.43284621952296,0,0.3211954924555958,0.4324313146277714,0,0,0,0,0,0,0,1
73100.3131047495,58,22,16108.86695445136,5,6,0,624.8873007693363,2,0.2203665931138772,0.4238667678909669,1,0,0,0,0,0,0,1
61874.77424201056,34,2,23959.924623942963,20,6,0,663.3417729006655,4,0.3872325178953963,0.5746440766485226,1,0,0,1,1,0,0,2
46347.54358368716,26,2,20929.23147734557,15,3,0,703.8929822712863,0,0.4515715366782022,0.2760581438830929,1,0,0,0,1,0,0,2
100907.54391408229,49,37,34095.13928942485,19,10,0,765.0795949815677,3,0.3378849386965077,0.3360289578571405,1,1,0,1,1,1,0,1
21004.607307613354,31,25,29794.85502437369,23,3,0,674.7557049337985,3,1.4184914094335015,0.2393747838179748,0,0,1,1,1,0,0,3
62913.78041933516,59,34,27368.226388325435,12,9,2,574.266887058153,1,0.4350116334753652,0.0,1,0,0,0,1,0,0,2
67090.52693526393,56,37,35168.900082410706,24,4,0,584.0524342523182,0,0.5242006835979303,0.2329825556611982,0,0,0,0,1,0,0,3
87445.3852102637,46,5,2555.96107672831,3,1,0,731.2979330725386,0,0.029229227712617,0.5826124674188156,1,1,0,0,0,1,0,0
126435.6023018973,23,5,7372.327697716224,27,2,0,787.3749063067535,1,0.0583089538349562,0.4752361580235983,1,1,0,0,1,1,0,0
65920.13747742386,37,7,6437.3306031328975,1,7,1,734.99877594683,0,0.0976534766077746,0.337399704387661,1,0,0,0,0,1,0,0
85998.06512831995,42,32,17284.244727443544,13,2,2,648.606766888662,1,0.2009841116966209,0.0942333705062338,0,1,0,0,1,0,0,1
47128.08595256226,44,3,22733.718812960444,11,5,0,850.0,0,0.4823815428414286,0.5128288196064343,1,0,0,0,1,1,0,2
76250.5168355458,73,18,27354.63149417477,26,11,0,714.973952049217,1,0.3587468338499553,0.2836589536858495,1,0,0,0,1,0,0,2
12000.0,34,4,29220.03394103847,12,6,1,740.140677872294,1,2.4350028284198726,0.4513378378814933,0,0,1,0,1,1,0,3
70705.70825347264,52,26,17201.388020413833,7,10,0,537.9338592670894,3,0.2432814612187836,0.5244907658316954,0,0,0,1,0,0,0,1
107045.4154825206,74,3,3075.983342755062,21,3,1,644.3375688316163,1,0.0287353113525664,0.281806413892201,0,1,0,0,1,0,0,0
59016.10931317439,47,12,18467.67672996943,29,7,0,633.7664009854319,1,0.3129260289248993,0.4653068548738563,0,0,0,0,1,0,0,1
66311.66995890609,68,11,38307.533201896615,19,11,0,771.7933755945056,1,0.5776891642999811,0.2538993418502203,1,0,0,0,1,1,0,3
91971.97597574348,25,22,37332.48588466484,9,4,0,649.8130063106039,0,0.4059115343407523,0.4622449872985353,1,1,0,0,0,0,0,2
12000.0,38,20,29337.32256282558,10,4,1,643.2104538037258,2,2.444776880235465,0.4755648823216658,0,0,1,0,1,0,0,3
68164.91775694233,23,3,30291.091812971925,8,7,0,650.571511003047,2,0.4443794962238753,0.324268415386809,0,0,0,0,0,0,0,2
55889.04369338847,60,34,11861.24540084726,24,11,0,636.2347878520256,2,0.2122284551140103,0.0793611869271053,0,0,0,0,1,0,0,1
65930.69591053942,31,23,29931.898123056053,24,2,0,755.2829922222661,0,0.4539903258972162,0.3094071998041522,1,0,0,0,1,1,0,2
80066.31115766248,57,0,20470.314297295776,23,1,1,560.979908521482,0,0.2556670090243908,0.4013686858478683,1,0,0,0,1,0,1,1
72233.97892392777,21,35,35373.340031939355,26,4,0,577.2830390185102,1,0.4897049914582762,0.1204520239763709,1,0,0,0,1,0,0,2
53047.92355615439,62,28,39866.80042067103,14,10,0,793.778970789102,4,0.7515242397465312,0.3181933345669607,0,0,0,1,1,1,0,3
58082.49774785717,72,7,0.0,20,7,0,850.0,0,0.0,0.2065411972959698,1,0,0,0,1,1,0,0
80271.12291027136,32,31,31635.922617076456,13,11,1,730.7108643525887,0,0.3941133681715119,0.3128050100790978,1,0,0,0,1,1,0,2
66650.7674390304,27,35,23317.184324931848,16,1,1,607.5786045448219,3,0.3498411979466181,0.2733574547916367,0,0,0,1,1,0,0,1
107089.65523845056,60,22,18512.369153111835,5,2,0,653.5808544378058,3,0.1728679498677194,0.4109312632092515,0,1,0,1,0,0,0,0
70266.6719431155,68,15,20763.8283360683,25,3,0,715.4716387489317,1,0.2955003810750805,0.3360955972312349,1,0,0,0,1,0,0,1
55597.395236010445,26,20,6104.193358041368,9,2,1,765.3942261788534,2,0.1097927939272896,0.277239358950979,1,0,0,0,0,1,0,0
64419.15722874084,71,0,18307.62846024501,19,2,1,849.6722236357778,0,0.284195404718474,0.2991992490166564,1,0,0,0,1,1,1,1
95312.97092079002,38,13,23897.113547211364,29,6,1,688.4684672952793,5,0.2507225754936449,0.0,1,1,0,1,1,0,0,1
106273.19830578125,74,5,10343.13199457282,1,2,0,618.2378509081625,0,0.0973258748157027,0.526447792348318,0,1,0,0,0,0,0,0
84563.97064287898,31,0,2484.633448594521,27,11,1,534.1226914673047,2,0.0293817027477026,0.3340896423655826,1,0,0,0,1,0,1,0
35879.297588474,59,6,56903.220031039615,17,9,1,738.6879452208417,0,1.5859624868832276,0.3378009617839875,0,0,1,0,1,1,0,3
42477.575117385626,50,11,32825.06611817279,9,2,0,827.350370865729,2,0.7727622404871656,0.4444380221114432,0,0,1,0,0,1,0,3
47853.683095583925,64,16,28789.128553804825,20,6,0,602.9106906048606,1,0.6016073725464522,0.5002448644601016,1,0,0,0,1,0,0,3
28848.55364028864,47,27,17955.005347941908,28,11,0,642.411197600848,1,0.6223884071216218,0.2120990627158046,0,0,1,0,1,0,0,3
59557.88266413358,67,6,33810.62394245506,9,7,0,758.3700793534821,1,0.5676935181380481,0.3169093231345625,1,0,0,0,0,1,0,3
32433.697079138383,43,20,0.0,28,11,0,729.3940676694252,2,0.0,0.4602022323772292,0,0,1,0,1,1,0,0
78779.79321754235,24,27,43858.407421857926,0,9,0,791.0960642467152,3,0.556721535187931,0.2688682621337315,0,0,0,1,0,1,0,3
76166.53788197259,25,11,19711.763567079208,3,11,3,617.7606633917898,1,0.2587982087045165,0.1540906242078814,0,0,0,0,0,0,0,1
93305.8643044812,45,0,21047.49715111557,17,6,1,748.4862366966139,1,0.2255752873413416,0.391996829036063,1,1,0,0,1,1,1,1
49647.8806163908,37,14,0.0,28,1,0,710.873152184605,2,0.0,0.7196803833951625,1,0,0,0,1,0,0,0
95543.2166554398,42,16,0.0,27,5,1,643.8450941894166,5,0.0,0.3222190563206679,1,1,0,1,1,0,0,0
44676.472617241845,24,5,7717.025807204231,28,3,0,692.1848575301847,4,0.1727313137122205,0.1893155933438585,1,0,1,1,1,0,0,0
73257.2486404148,22,28,29754.076414459487,6,11,0,614.4162560154641,0,0.4061588029398726,0.1043039821616095,0,0,0,0,0,0,0,2
72145.65349006357,68,24,42697.3961322575,13,3,1,701.4814732218662,0,0.5918221551370118,0.4282745263324238,0,0,0,0,1,0,0,3
60846.05395125669,52,22,37728.54943116422,19,1,0,754.2324448711372,1,0.6200656736324803,0.2786059140078072,1,0,0,0,1,1,0,3
96293.12521412988,42,3,16459.290799876522,8,8,0,736.5160272331386,2,0.1709290332334266,0.1618856122459177,1,1,0,0,0,1,0,0
84440.2382569634,67,5,16569.78242255916,12,5,1,626.8227051718936,1,0.1962308819183456,0.2290426875287233,0,0,0,0,1,0,0,0
66456.85827338617,21,28,22763.92336247515,28,4,0,785.6194981629698,1,0.3425368570513868,0.0739996404553453,0,0,0,0,1,1,0,1
53579.7504815334,61,23,17174.580504145557,28,8,0,749.2360998365987,0,0.3205423756138036,0.4273891081287037,1,0,0,0,1,1,0,1
97870.19678764764,56,39,26868.79413072408,10,9,0,721.7673394540593,2,0.2745349964813317,0.5558571281335145,1,1,0,0,1,1,0,1
37066.80994871813,63,29,17284.834775791915,7,7,0,760.6374171747609,1,0.4663156824044328,0.2372912183965227,0,0,1,0,0,1,0,2
40414.60053352424,61,19,0.0,15,9,1,715.6039984156063,0,0.0,0.3615473565608764,1,0,1,0,1,0,0,0
57566.91593255912,68,28,0.0,19,3,0,636.4963627930304,3,0.0,0.3635298579086731,0,0,0,1,1,0,0,0
19290.11721396244,53,11,23243.3692294809,8,5,1,696.9049386335769,2,1.2049366508077537,0.1475387489537407,0,0,1,0,0,0,0,3
24477.162042296208,62,13,33979.190575487984,8,10,0,718.5002044084713,1,1.3881997642035624,0.6078707360402493,0,0,1,0,0,0,0,3
105105.72761712536,41,17,16433.834382964902,14,10,0,653.2367093735184,2,0.156355269646478,0.2234983119294176,1,1,0,0,1,0,0,0
44655.68179380306,61,21,13011.5522778246,28,7,0,759.8693906869973,2,0.2913750670722092,0.2466371447692438,0,0,1,0,1,1,0,1
101536.10730605506,64,28,21951.378924782395,24,4,0,718.9571731254493,3,0.2161928353094676,0.0626309255406425,1,1,0,1,1,0,0,1
69699.3396871526,63,4,19112.492649090327,5,11,0,657.1112011739714,1,0.2742133962083037,0.3734044589338215,1,0,0,0,0,0,0,1
93882.8009026674,34,25,26854.666418329485,10,10,0,825.2576451089509,1,0.2860445806913126,0.215871383304829,1,1,0,0,1,1,0,1
49298.34790686565,61,10,16052.6974249117,9,5,0,701.3263748165966,0,0.3256234358043484,0.3792015850456033,0,0,0,0,0,0,0,1
90844.65419847248,60,10,9411.50022568142,0,2,0,699.6107425422965,0,0.1035999345114978,0.5033500170857172,1,1,0,0,0,0,0,0
43354.22210766892,53,3,7840.530868994527,20,1,1,673.1519896009671,0,0.1808481501414741,0.4260637102558153,0,0,1,0,1,0,0,0
73357.37821244285,56,21,8989.550583459946,18,4,0,682.8895441774335,1,0.1225446001822232,0.264427025395166,1,0,0,0,1,0,0,0
84759.83692415431,70,8,11403.06225765889,26,6,0,711.8335471927318,2,0.1345337918460449,0.2936288610666738,0,0,0,0,1,0,0,0
30582.84631109228,72,8,0.0,14,3,1,568.1244441790957,1,0.0,0.3773989718098219,0,0,1,0,1,0,0,0
26678.37804118232,67,38,15452.744458573898,10,11,1,772.8315775854472,3,0.5792235358056674,0.4985164332249958,1,0,1,1,1,1,0,3
90645.92107213096,31,36,18635.718430441884,19,3,0,563.5072187700664,2,0.2055880530532931,0.4517012862935952,1,1,0,0,1,0,0,1
70292.84460426493,51,9,10939.141166227397,6,4,0,744.7326783736663,1,0.1556223998020373,0.5738674195579418,1,0,0,0,0,1,0,0
24943.511473526865,62,33,37948.09872627648,20,6,0,657.6899176683283,3,1.5213615278887933,0.3512484730240263,0,0,1,1,1,0,0,3
80073.42359388055,44,25,10203.420738696002,28,8,0,760.1266551316266,1,0.1274258084735592,0.5417704679482531,1,0,0,0,1,1,0,0
57508.67339861586,27,18,23172.256168346823,16,3,0,587.2857260105643,2,0.4029349800460628,0.3135000799823228,0,0,0,0,1,0,0,2
75409.20370347388,33,15,5775.460400009686,6,5,1,639.4459319682868,1,0.0765882692876602,0.3143577623311746,1,0,0,0,0,0,0,0
90560.1806340118,37,17,19417.672400513595,10,3,0,639.1269216153986,1,0.2144173329223779,0.3971420682769581,0,1,0,0,1,0,0,1
66697.8292292334,64,39,43823.65375945372,6,11,2,568.0686980172605,0,0.6570476770516241,0.3185413937048746,0,0,0,0,0,0,0,3
60876.55561509453,63,3,3550.0189429568363,14,4,2,685.7876216384308,1,0.0583150427465478,0.2892883328775726,0,0,0,0,1,0,0,0
62077.995339786896,46,10,54689.67917157042,20,1,0,533.9726189122252,0,0.8809833318911771,0.2058577630497762,0,0,0,0,1,0,0,3
94141.80224709547,60,30,21063.31388432453,12,5,1,649.0344035996126,0,0.2237402873278261,0.2005649019250323,1,1,0,0,1,0,0,1
67162.63854803654,59,24,16998.16981756784,15,6,0,568.9685226591108,2,0.2530896668898779,0.4251141606009285,1,0,0,0,1,0,0,1
92616.98038506325,42,20,21050.467870435656,10,9,1,617.2909053860909,1,0.2272851887733381,0.5230537097898156,0,1,0,0,1,0,0,1
77008.35739703449,60,7,18734.075890621672,3,8,0,850.0,0,0.2432732825871585,0.4885630647822326,1,0,0,0,0,1,0,1
33440.26752857087,26,8,8221.363679702697,26,11,0,705.2489821773751,1,0.2458522101439076,0.4544622240720759,1,0,1,0,1,0,0,1
80023.98211749742,43,13,2307.2667040411743,4,7,0,639.2614596392038,4,0.0288321905882347,0.7874586408302973,1,0,0,1,0,0,0,0
12000.0,59,29,11243.420432612202,22,2,1,716.6998694251129,0,0.9369517027176836,0.257362144136964,0,0,1,0,1,0,0,3
28345.35043826145,61,10,11706.242360234975,17,9,0,681.099802818416,3,0.4129863338868276,0.2385336008330396,0,0,1,1,1,0,0,2
30549.768078803347,59,6,8375.513412929757,28,4,0,625.6419982349985,2,0.2741596398154336,0.3744681629862785,1,0,1,0,1,0,0,1
62059.728614371976,30,27,9064.450868798913,0,6,0,804.5431799700314,0,0.1460601113021905,0.3697904811443862,1,0,0,0,0,1,0,0
98765.62802381642,65,22,20501.027544500383,24,10,0,635.4765155986044,1,0.207572492117974,0.2450557995722921,1,1,0,0,1,0,0,1
71953.59316136567,27,10,25843.195003764064,25,2,1,699.4742201622911,0,0.3591647597890935,0.5010266690875196,1,0,0,0,1,0,0,2
68535.4868335136,40,4,20981.560162330778,24,1,1,649.9243030794422,2,0.3061415498995313,0.3125051415077519,0,0,0,0,1,0,0,1
55456.552650041776,42,28,141.41495830034546,19,7,1,562.7739818832976,1,0.0025500135068391,0.5526499962410522,0,0,0,0,1,0,0,0
40284.32126413485,55,4,16554.272796622696,7,6,0,688.8555918275406,1,0.4109358747310203,0.1685560183661664,0,0,1,0,0,0,0,2
58677.96384205422,33,35,0.0,25,4,0,650.4383485050322,2,0.0,0.3329213469673048,1,0,0,0,1,0,0,0
66278.55146380405,47,0,26849.41268044356,23,8,1,846.3939223144356,2,0.4050995697319445,0.0,1,0,0,0,1,1,1,2
41835.60146486187,68,14,13570.792909199228,25,11,0,620.5569037484223,0,0.3243838365894528,0.112771419094859,0,0,1,0,1,0,0,1
65292.91044298413,64,12,38871.49768882968,28,8,2,605.5611341659813,0,0.5953402509568557,0.5568681769609325,0,0,0,0,1,0,0,3
65150.41701090179,39,18,0.0,26,5,0,637.6956937219367,0,0.0,0.2864055536602901,1,0,0,0,1,0,0,0
72800.2367887811,30,3,8710.240130652035,7,1,1,776.375400484503,2,0.1196457664818245,0.4305801767967564,1,0,0,0,0,1,0,0
54758.77679079995,69,17,9091.570065663976,29,8,0,711.5020534610976,3,0.1660294586271958,0.4128131838822569,1,0,0,1,1,0,0,0
76492.64887537468,43,34,2579.8605315523746,24,8,0,832.2142572974747,2,0.0337269080033507,0.0,1,0,0,0,1,1,0,0
83287.31019852337,73,23,7603.791720176881,4,10,0,620.5527200552997,2,0.0912959213360655,0.5589053736363819,1,0,0,0,0,0,0,0
48068.14539976805,74,31,15957.004368240325,0,6,0,594.6818556990527,1,0.3319662998339296,0.4597181251398228,0,0,0,0,0,0,0,1
30047.25850502873,29,17,0.0,27,6,0,731.943717834847,0,0.0,0.0860229812366981,1,0,1,0,1,1,0,0
55254.7549211058,70,33,23371.55418988824,22,11,0,558.2734112841142,2,0.4229781531609136,0.0573315930838768,0,0,0,0,1,0,0,2
109939.029166116,50,3,11061.257789151345,2,9,0,617.0080715626523,2,0.1006126566065811,0.3314505022248839,1,1,0,0,0,0,0,0
84895.96638049436,26,19,31560.974239503896,24,3,0,715.8431328192586,0,0.3717605863398867,0.6033805547816474,1,0,0,0,1,0,0,2
100095.53480166392,34,32,31488.46607716665,22,2,0,744.0939505275302,1,0.3145841234532592,0.2922402190180278,1,1,0,0,1,1,0,1
53588.22139438194,46,38,42201.61440338039,20,5,0,694.3661144429527,0,0.7875166091592789,0.3530666183637573,0,0,0,0,1,0,0,3
52756.245427469774,36,1,26039.892073878364,21,2,0,745.7576015397647,2,0.4935888038067165,0.4924037137437687,1,0,0,0,1,1,1,2
42178.05033202932,42,3,24164.566635450174,22,5,2,664.1091557714909,2,0.5729180567907852,0.0515974465891233,1,0,1,0,1,0,0,3
42969.03881409874,56,9,14578.272274265404,11,4,1,647.5106455965529,0,0.3392738743199922,0.5564333265939162,1,0,1,0,1,0,0,1
45637.24846216512,30,37,0.0,0,3,0,590.9236432949667,5,0.0,0.1022002102709125,0,0,0,1,0,0,0,0
68982.44459574102,30,37,43648.48883891075,12,2,0,672.4419797854043,0,0.6327477823481716,0.0763573095842849,0,0,0,0,1,0,0,3
45914.017067233486,34,16,47538.38725233244,1,1,0,678.2767649195536,1,1.0353785246610057,0.2917568050133823,0,0,0,0,0,0,0,3
35700.71017748013,32,0,24576.9543716499,16,3,0,546.179122464049,1,0.688416399827053,0.4321225949984457,1,0,1,0,1,0,1,3
68287.14542013631,70,7,2052.7693476686563,1,1,0,850.0,0,0.0300608457864068,0.5063616732981785,1,0,0,0,0,1,0,0
56524.17310248594,39,3,23641.102975437,14,5,1,785.1496129935538,2,0.4182476572027421,0.0,1,0,0,0,1,1,0,2
87379.62454929214,38,11,9160.937114040056,1,11,0,713.9241792033636,1,0.1048406554879648,0.3859472879012908,1,1,0,0,0,0,0,0
45135.01362187363,71,29,0.0,2,7,0,477.03457047771735,2,0.0,0.079182108963087,0,0,0,0,0,0,0,0
58650.93304880548,28,11,821.5804366991579,21,11,0,573.1892073662165,2,0.0140079687396531,0.4695695159127625,1,0,0,0,1,0,0,0
51116.8195295246,57,25,8999.920879333209,27,6,0,850.0,1,0.1760657443512294,0.4001419979300544,1,0,0,0,1,1,0,0
74136.86181607086,59,22,13825.236604325084,13,1,1,732.1759132797225,0,0.1864826250485848,0.3849146621135547,1,0,0,0,1,1,0,0
64229.18714789539,39,12,11724.223955761148,28,1,0,776.9086529850662,1,0.1825373241726494,0.7320126134810698,1,0,0,0,1,1,0,0
49444.81386763205,38,20,0.0,11,4,1,647.9757681346176,1,0.0,0.438162496293221,0,0,0,0,1,0,0,0
29880.21130974181,48,18,16635.52657813007,19,3,0,752.0108556464227,0,0.5567405934879185,0.4361272408352024,0,0,1,0,1,1,0,3
72851.93059674498,44,19,36432.22504074908,20,10,0,764.3277113732358,2,0.5000859241797069,0.3387036608377358,1,0,0,0,1,1,0,3
49487.03448378346,36,28,15146.656225153518,21,2,0,569.3979890946866,3,0.3060732246972076,0.4215528706886644,1,0,0,1,1,0,0,1
33742.11152692134,62,32,0.0,22,6,0,703.6154203618123,4,0.0,0.127027817760439,1,0,1,1,1,0,0,0
49012.41522781311,25,30,9148.343217638429,10,5,0,764.7107980830054,1,0.18665358920013,0.2204315210327962,0,0,0,0,1,1,0,0
64658.83020511758,68,25,0.0,24,10,1,666.8847572178643,1,0.0,0.2995677704779335,1,0,0,0,1,0,0,0
86282.13937111973,68,10,241.9820604003944,27,2,1,692.3574312797089,3,0.0028045440477498,0.4939546449977416,1,1,0,1,1,0,0,0
65546.30363808607,35,37,34427.31121968896,29,4,0,820.1961534610317,0,0.5252365016611671,0.0,0,0,0,0,1,1,0,3
37226.72261960698,48,23,9586.064986814426,10,3,0,732.8178018886788,3,0.2575049403292228,0.3890228356148679,0,0,1,1,1,1,0,1
52706.31450674663,60,28,12015.528370096254,18,1,2,815.2316042879936,2,0.227971325305969,0.3396730549425585,0,0,0,0,1,1,0,1
51966.92703406788,32,27,18473.611834220745,20,2,0,644.2695582907012,0,0.3554878629269348,0.683090055835958,0,0,0,0,1,0,0,2
63875.11980892484,25,8,37785.590038728464,9,11,0,682.5093586842564,1,0.5915541160902674,0.294819414743953,1,0,0,0,0,0,0,3
48043.388996120586,54,7,39510.27427109284,13,5,1,564.6206718777262,0,0.8223873273028933,0.6395490849213508,0,0,0,0,1,0,0,3
99263.5247153533,33,5,30430.671091934622,13,8,0,850.0,0,0.306564482564942,0.6246157831645143,1,1,0,0,1,1,0,1
81634.62772431965,66,20,0.0,23,8,0,850.0,1,0.0,0.3419562121792081,1,0,0,0,1,1,0,0
48451.85147333372,25,29,3990.893210306047,29,6,1,641.1254680487616,3,0.082368229261631,0.5010483111600527,1,0,0,1,1,0,0,0
37835.80351023525,46,30,19540.34656431699,6,8,0,679.2489188425008,0,0.5164512115893346,0.5827213709520056,0,0,1,0,0,0,0,3
103393.8997998998,56,5,20568.61236900857,7,7,0,684.9345805130795,2,0.198934486549162,0.0609004021596044,1,1,0,0,0,0,0,0
68952.97712262772,57,11,9671.610837446922,19,9,0,720.4689092552054,3,0.1402638615624483,0.0465697223652367,1,0,0,1,1,1,0,0
90754.88507881828,44,20,1904.997688524687,15,4,1,622.7053947009481,0,0.0209905801419972,0.6970595477622152,1,1,0,0,1,0,0,0
56566.87094828735,38,22,33396.38520820828,6,7,1,624.7702158051437,0,0.5903877065913509,0.1415051454561315,1,0,0,0,0,0,0,3
101057.61977965612,44,31,30650.17337887468,12,11,0,752.6677828681775,4,0.3032940360727243,0.6895272796722609,0,1,0,1,1,1,0,1
55923.65383587321,40,25,10343.387266390806,27,3,0,608.2050467398623,0,0.1849554983790393,0.5663017960354382,1,0,0,0,1,0,0,0
60533.62077465274,22,14,24234.98954899676,23,4,1,595.0456751029296,1,0.400355855784934,0.2950337808675154,0,0,0,0,1,0,0,2
56446.17773169882,24,17,28605.61087645349,4,1,0,850.0,1,0.5067767566552034,0.1185726900077933,1,0,0,0,0,1,0,3
65349.63054663231,53,30,34899.155229437885,16,8,0,670.8047629013619,0,0.5340375291721731,0.3494030532759478,0,0,0,0,1,0,0,3
110043.54869367866,41,23,9600.96308457672,9,6,0,708.4709665665742,0,0.087246941765776,0.2536569960040361,0,1,0,0,0,0,0,0
45350.58480171612,29,27,0.0,25,5,1,702.9708812301573,2,0.0,0.1595972620968771,0,0,0,0,1,0,0,0
89182.4808960693,62,32,0.0,14,9,0,850.0,1,0.0,0.2056091233033611,1,1,0,0,1,1,0,0
58698.429614916095,74,19,13008.649525051878,19,1,1,709.1884830628973,1,0.2216183569201687,0.390068645893992,0,0,0,0,1,0,0,1
73376.05918843533,56,20,26419.20789601825,18,1,0,577.6369424952184,2,0.3600521503638088,0.2247987046457831,1,0,0,0,1,0,0,2
25969.92694527799,69,36,33886.77990312278,13,4,0,718.7383753156936,0,1.3048469475684945,0.344829013754124,1,0,1,0,1,0,0,3
88270.95565876324,40,26,10028.146465398077,25,3,0,776.83345168885,1,0.1136064109712911,0.4796226953827805,1,1,0,0,1,1,0,0
53664.04254078518,60,18,14389.94582046418,4,4,0,723.4275007950454,0,0.2681487480099488,0.1423013878773347,1,0,0,0,0,1,0,1
77747.45621191339,22,12,40282.82232966447,18,2,1,769.0918401011684,1,0.5181239913479234,0.5611456418202869,1,0,0,0,1,1,0,3
44771.850376474,40,15,9384.838372841718,18,5,0,773.2799318190675,1,0.2096147086601788,0.3910831381279547,0,0,1,0,1,1,0,1
72617.92699386079,74,18,7975.949920420529,9,2,0,721.6585487168369,0,0.1098344479193798,0.3816345925927349,0,0,0,0,0,1,0,0
75697.26101737293,40,37,19136.87324946529,26,8,0,781.2576149583394,3,0.252808001138552,0.4066046772006784,1,0,0,1,1,1,0,1
80381.41917421402,50,20,25355.52899102824,15,8,1,624.5739425373995,0,0.3154401757460158,0.0,1,0,0,0,1,0,0,1
47790.69294423101,22,4,44366.49700021234,28,8,1,721.6051049266099,2,0.9283501507706844,0.2852277506657394,0,0,0,0,1,1,0,3
57984.9888290484,71,39,43256.22183937476,27,9,0,652.2170083283947,0,0.7459900003930835,0.0582541216463412,0,0,0,0,1,0,0,3
25048.690618082157,58,0,15815.083902038476,28,9,1,617.7358709834616,0,0.6313736770983902,0.2315921697715285,1,0,1,0,1,0,1,3
12000.0,66,36,0.0,0,3,0,691.4468297892195,0,0.0,0.2692087771708496,1,0,1,0,0,0,0,0
79128.83447024424,33,36,43846.34842158764,13,4,0,623.0189940952882,0,0.5541134115664967,0.0881465953019162,1,0,0,0,1,0,0,3
86419.84956416317,49,28,13332.0113365261,20,3,0,686.0798535131553,1,0.1542702446690517,0.6642440470172912,0,1,0,0,1,0,0,0
69004.76483292688,39,21,42066.14994053032,6,7,0,617.9257250288472,1,0.6096122498552112,0.0667701362796127,1,0,0,0,0,0,0,3
57641.30691181876,68,27,0.0,22,4,0,601.744285956557,1,0.0,0.4120012126115953,0,0,0,0,1,0,0,0
67288.0044543302,66,13,32377.668806701597,20,9,1,810.3553738385626,2,0.481180398635198,0.3914344504224254,1,0,0,0,1,1,0,2
51336.55517429055,74,22,11767.610036412065,27,5,1,570.824057117696,1,0.2292247696881949,0.1714665100160439,0,0,0,0,1,0,0,1
43442.05101311143,25,33,21034.772708375327,29,2,1,673.0829904096662,3,0.4842030295030668,0.243821845398646,1,0,1,1,1,0,0,2
116218.89127158216,51,27,27011.17744327137,14,5,0,692.7390445222585,1,0.23241640965367,0.064117174058689,1,1,0,0,1,0,0,1
74584.42782956176,27,20,40912.98097135882,8,7,0,632.291530813216,1,0.5485458850050042,0.3980067919628576,0,0,0,0,0,0,0,3
65772.93195081747,74,10,26496.13016096213,13,3,3,560.5245071704828,2,0.4028424668794595,0.4706567920142687,1,0,0,0,1,0,0,2
102122.96966834628,47,36,0.0,28,7,1,713.7191338743622,0,0.0,0.4311342890383697,0,1,0,0,1,0,0,0
83581.35428008606,35,11,8697.023181691262,21,1,1,747.7070800475306,2,0.1040545855783458,0.4293397566128582,1,0,0,0,1,1,0,0
67270.00059025119,69,20,9630.419871807111,25,10,0,717.506130316883,0,0.1431606925420892,0.3033984095364928,1,0,0,0,1,0,0,0
49006.2116812563,39,5,14726.49833179239,20,6,0,540.8880040563852,0,0.3005026878546689,0.5077953430048762,1,0,0,0,1,0,0,1
107646.31701361413,73,10,0.0,5,11,0,555.7830066373739,0,0.0,0.2228603369577426,0,1,0,0,0,0,0,0
81511.06416371092,29,31,9607.938852766458,6,4,0,721.7396826347411,0,0.1178728182651301,0.3595541166334868,0,0,0,0,0,1,0,0
62643.43614368608,46,21,49734.447450937565,13,2,0,662.3971534618943,2,0.7939291091386016,0.6202157536002563,1,0,0,0,1,0,0,3
61137.358018752486,51,7,38314.50698258434,23,9,0,726.1550730077021,1,0.6266954972249903,0.2193887500565571,0,0,0,0,1,1,0,3
101823.83930473936,59,33,12974.414658970229,6,4,0,640.5883728384568,0,0.1274202067763353,0.3878003104917591,0,1,0,0,0,0,0,0
